product_id,product_name,category,brand,cost_price,unit_price,margin_pct,profit_per_unit,price_segment
P0593,BrandB Specific,Home & Kitchen,BrandC,37.74,71.58,47.28,33.839999999999996,Budget
P0594,BrandA And,Home & Kitchen,BrandD,7.22,9.3,22.37,2.080000000000001,Budget
P0595,BrandA Style,Home & Kitchen,BrandC,158.47,277.06,42.8,118.59,Mid-Range
P0596,BrandA Reveal,Personal Care,BrandD,147.85,291.59,49.3,143.73999999999998,Mid-Range
P0597,BrandD Owner,Personal Care,BrandD,73.49,105.66,30.45,32.17,Budget
P0598,BrandD Interesting,Apparel,BrandD,93.0,169.19,45.03,76.19,Mid-Range
P0599,BrandA Let,Home & Kitchen,BrandA,67.15,131.38,48.89,64.22999999999999,Budget
P0600,BrandA Energy,Home & Kitchen,BrandB,178.15,221.76,19.67,43.609999999999985,Mid-Range
P0601,BrandA Everything,Electronics,BrandC,120.84,199.66,39.48,78.82,Mid-Range
P0602,BrandD Line,Electronics,BrandD,188.78,235.69,19.9,46.91,Mid-Range
P0603,BrandD Make,Apparel,BrandA,24.75,31.8,22.17,7.050000000000001,Budget
P0604,BrandB Fact,Personal Care,BrandC,133.82,183.02,26.88,49.20000000000002,Mid-Range
P0605,BrandA Speak,Electronics,BrandD,116.5,216.21,46.12,99.71000000000001,Mid-Range
P0606,BrandB Fight,Electronics,BrandC,5.74,6.77,15.21,1.0299999999999994,Budget
P0607,BrandD Build,Apparel,BrandA,10.02,12.56,20.22,2.540000000000001,Budget
P0608,BrandC Act,Electronics,BrandD,169.53,233.53,27.41,64.0,Mid-Range
P0609,BrandD Movie,Personal Care,BrandD,179.5,240.26,25.29,60.75999999999999,Mid-Range
P0610,BrandD Education,Apparel,BrandC,177.67,254.51,30.19,76.84,Mid-Range
P0611,BrandD Step,Electronics,BrandC,90.75,121.34,25.21,30.590000000000003,Budget
P0612,BrandC Easy,Electronics,BrandB,151.69,257.98,41.2,106.29000000000002,Mid-Range
P0613,BrandA Day,Home & Kitchen,BrandD,194.29,316.84,38.68,122.54999999999998,Premium
P0614,BrandA Well,Personal Care,BrandD,193.3,332.16,41.81,138.86,Premium
P0615,BrandD Computer,Apparel,BrandD,63.28,92.09,31.28,28.810000000000002,Budget
P0616,BrandA Stock,Apparel,BrandA,190.1,285.94,33.52,95.84,Mid-Range
P0617,BrandB Health,Apparel,BrandB,29.61,43.85,32.47,14.240000000000002,Budget
P0618,BrandD Page,Apparel,BrandB,167.65,223.33,24.93,55.68000000000001,Mid-Range
P0619,BrandA Themselves,Electronics,BrandD,113.49,181.23,37.38,67.74,Mid-Range
P0620,BrandC Trade,Personal Care,BrandA,158.38,263.03,39.79,104.64999999999998,Mid-Range
P0621,BrandD Prepare,Electronics,BrandD,34.18,55.03,37.89,20.85,Budget
P0622,BrandA Staff,Electronics,BrandA,158.22,297.57,46.83,139.35,Mid-Range
P0623,BrandC Cause,Personal Care,BrandC,79.69,122.49,34.94,42.8,Budget
P0624,BrandD Theory,Electronics,BrandB,58.71,72.18,18.66,13.470000000000006,Budget
P0625,BrandD She,Electronics,BrandD,178.47,249.56,28.49,71.09,Mid-Range
P0626,BrandB Public,Electronics,BrandD,184.56,352.02,47.57,167.45999999999998,Premium
P0627,BrandA Civil,Home & Kitchen,BrandC,65.64,122.0,46.2,56.36,Budget
P0628,BrandA Culture,Apparel,BrandB,63.59,112.51,43.48,48.92,Budget
P0629,BrandC Probably,Home & Kitchen,BrandD,122.97,145.15,15.28,22.180000000000007,Budget
P0630,BrandD Partner,Apparel,BrandD,149.48,266.6,43.93,117.12000000000003,Mid-Range
P0631,BrandC Family,Electronics,BrandB,17.8,30.95,42.49,13.149999999999999,Budget
P0632,BrandD Pattern,Apparel,BrandA,38.88,73.39,47.02,34.51,Budget
P0633,BrandB Should,Electronics,BrandB,11.45,13.12,12.73,1.67,Budget
P0634,BrandC Quite,Apparel,BrandC,76.83,116.61,34.11,39.78,Budget
P0635,BrandD Door,Electronics,BrandA,52.18,80.35,35.06,28.169999999999995,Budget
P0636,BrandD White,Apparel,BrandD,119.44,168.98,29.32,49.53999999999999,Mid-Range
P0637,BrandB Involve,Home & Kitchen,BrandA,60.59,87.73,30.94,27.14,Budget
P0638,BrandB Society,Apparel,BrandB,131.24,224.41,41.52,93.16999999999999,Mid-Range
P0639,BrandC Fish,Personal Care,BrandA,173.6,342.07,49.25,168.47,Premium
P0640,BrandA Sort,Personal Care,BrandB,131.24,215.37,39.06,84.13,Mid-Range
P0641,BrandA Activity,Apparel,BrandC,123.63,240.92,48.68,117.28999999999999,Mid-Range
P0642,BrandC Level,Personal Care,BrandD,171.06,258.83,33.91,87.76999999999998,Mid-Range
P0643,BrandB Off,Personal Care,BrandC,137.05,252.43,45.71,115.38,Mid-Range
P0644,BrandD Nearly,Electronics,BrandA,104.75,177.67,41.04,72.91999999999999,Mid-Range
P0645,BrandC Similar,Home & Kitchen,BrandC,138.46,212.34,34.79,73.88,Mid-Range
P0646,BrandC Today,Home & Kitchen,BrandC,172.99,230.95,25.1,57.95999999999998,Mid-Range
P0647,BrandC Almost,Apparel,BrandB,105.87,139.35,24.03,33.47999999999999,Budget
P0648,BrandA Certainly,Personal Care,BrandC,137.75,240.95,42.83,103.19999999999999,Mid-Range
P0649,BrandD Reality,Home & Kitchen,BrandC,181.85,266.25,31.7,84.4,Mid-Range
P0650,BrandA Senior,Apparel,BrandC,146.68,190.7,23.08,44.01999999999998,Mid-Range
P0651,BrandD Board,Home & Kitchen,BrandC,169.86,315.36,46.14,145.5,Premium
P0652,BrandB Product,Home & Kitchen,BrandD,96.8,171.03,43.4,74.23,Mid-Range
P0653,BrandB Method,Home & Kitchen,BrandA,48.34,62.89,23.14,14.549999999999997,Budget
P0654,BrandC Approach,Personal Care,BrandC,77.48,126.06,38.54,48.58,Budget
P0655,BrandD Can,Electronics,BrandD,15.47,25.85,40.15,10.38,Budget
P0656,BrandA Score,Personal Care,BrandB,102.59,192.95,46.83,90.35999999999999,Mid-Range
P0657,BrandD Although,Home & Kitchen,BrandD,15.54,29.04,46.49,13.5,Budget
P0658,BrandB It,Apparel,BrandC,84.79,136.72,37.98,51.92999999999999,Budget
P0659,BrandD Writer,Apparel,BrandC,173.17,218.6,20.78,45.43000000000001,Mid-Range
P0660,BrandA Lose,Personal Care,BrandC,128.05,161.23,20.58,33.17999999999998,Mid-Range
P0661,BrandA Day,Electronics,BrandD,58.34,104.14,43.98,45.8,Budget
P0662,BrandB Writer,Apparel,BrandD,158.12,284.9,44.5,126.77999999999997,Mid-Range
P0663,BrandB Something,Personal Care,BrandD,83.66,164.71,49.21,81.05000000000001,Mid-Range
P0664,BrandD Look,Electronics,BrandA,109.09,191.74,43.11,82.65,Mid-Range
P0665,BrandA Risk,Home & Kitchen,BrandB,8.49,9.37,9.39,0.879999999999999,Budget
P0666,BrandB Congress,Apparel,BrandC,65.86,78.53,16.13,12.670000000000002,Budget
P0667,BrandC Actually,Apparel,BrandA,165.65,226.67,26.92,61.01999999999998,Mid-Range
P0668,BrandC No,Personal Care,BrandC,89.56,153.87,41.8,64.31,Mid-Range
P0669,BrandB Personal,Home & Kitchen,BrandD,75.05,95.28,21.23,20.230000000000004,Budget
P0670,BrandD Modern,Electronics,BrandB,48.74,96.82,49.66,48.07999999999999,Budget
P0671,BrandB Good,Electronics,BrandB,29.02,50.49,42.52,21.470000000000002,Budget
P0672,BrandA Rich,Personal Care,BrandC,155.39,258.08,39.79,102.69,Mid-Range
P0673,BrandA Production,Electronics,BrandA,14.41,17.35,16.95,2.9400000000000013,Budget
P0674,BrandD Bring,Personal Care,BrandA,111.72,170.59,34.51,58.870000000000005,Mid-Range
P0675,BrandB Happy,Apparel,BrandA,63.72,108.04,41.02,44.32000000000001,Budget
P0676,BrandC Realize,Apparel,BrandD,166.98,199.44,16.28,32.46000000000001,Mid-Range
P0677,BrandA Thus,Home & Kitchen,BrandD,158.03,244.62,35.4,86.59,Mid-Range
P0678,BrandB Leave,Home & Kitchen,BrandB,74.79,109.85,31.92,35.05999999999999,Budget
P0679,BrandB Until,Electronics,BrandD,182.52,313.82,41.84,131.29999999999998,Premium
P0680,BrandD Letter,Home & Kitchen,BrandB,5.53,9.43,41.36,3.8999999999999995,Budget
P0681,BrandA Truth,Personal Care,BrandB,190.14,342.55,44.49,152.41000000000003,Premium
P0682,BrandA Let,Electronics,BrandC,130.65,197.42,33.82,66.76999999999998,Mid-Range
P0683,BrandC Nation,Home & Kitchen,BrandD,14.77,27.06,45.42,12.29,Budget
P0684,BrandA Hear,Home & Kitchen,BrandC,161.31,222.84,27.61,61.53,Mid-Range
P0685,BrandA Eat,Electronics,BrandA,6.89,8.44,18.36,1.5499999999999998,Budget
P0686,BrandB Heart,Home & Kitchen,BrandC,179.43,351.61,48.97,172.18,Premium
P0687,BrandC Man,Electronics,BrandC,163.92,207.29,20.92,43.370000000000005,Mid-Range
P0688,BrandD Key,Personal Care,BrandD,58.01,83.95,30.9,25.940000000000005,Budget
P0689,BrandD Side,Personal Care,BrandB,27.05,46.7,42.08,19.650000000000002,Budget
P0690,BrandA Laugh,Apparel,BrandA,86.13,140.54,38.71,54.41,Budget
P0691,BrandD Others,Apparel,BrandD,156.94,258.99,39.4,102.05000000000001,Mid-Range
P0692,BrandB Because,Personal Care,BrandD,27.02,39.72,31.97,12.7,Budget
P0693,BrandA Board,Electronics,BrandC,132.72,147.47,10.0,14.75,Budget
P0694,BrandB Write,Home & Kitchen,BrandA,89.41,156.82,42.99,67.41,Mid-Range
P0695,BrandD Charge,Home & Kitchen,BrandD,33.99,62.67,45.76,28.68,Budget
P0696,BrandA Practice,Electronics,BrandB,103.59,157.7,34.31,54.109999999999985,Mid-Range
P0697,BrandD Cell,Apparel,BrandA,151.53,210.41,27.98,58.879999999999995,Mid-Range
P0698,BrandC This,Home & Kitchen,BrandA,103.85,165.69,37.32,61.84,Mid-Range
P0699,BrandD Herself,Personal Care,BrandB,20.37,30.55,33.32,10.18,Budget
P0700,BrandD Movement,Electronics,BrandD,92.18,111.25,17.14,19.069999999999993,Budget
P0701,BrandD Money,Electronics,BrandA,83.67,94.74,11.68,11.069999999999993,Budget
P0702,BrandA Rise,Electronics,BrandC,178.57,286.8,37.74,108.23000000000002,Mid-Range
P0703,BrandD Lay,Home & Kitchen,BrandC,165.94,304.49,45.5,138.55,Premium
P0704,BrandD Four,Home & Kitchen,BrandD,144.75,206.55,29.92,61.80000000000001,Mid-Range
P0705,BrandD Step,Electronics,BrandA,153.07,198.93,23.05,45.860000000000014,Mid-Range
P0706,BrandC Floor,Home & Kitchen,BrandC,111.8,160.6,30.39,48.8,Mid-Range
P0707,BrandA Training,Electronics,BrandB,101.02,185.84,45.64,84.82000000000001,Mid-Range
P0708,BrandD Poor,Electronics,BrandC,124.12,157.48,21.18,33.359999999999985,Mid-Range
P0709,BrandD Through,Apparel,BrandD,165.79,210.81,21.36,45.02000000000001,Mid-Range
P0710,BrandC Next,Electronics,BrandD,14.07,23.5,40.13,9.43,Budget
P0711,BrandA Question,Personal Care,BrandD,133.4,261.54,48.99,128.14000000000001,Mid-Range
P0712,BrandB Interesting,Personal Care,BrandA,108.42,124.0,12.56,15.579999999999998,Budget
P0713,BrandD Begin,Personal Care,BrandB,139.9,175.75,20.4,35.849999999999994,Mid-Range
P0714,BrandB Lot,Electronics,BrandD,133.22,219.22,39.23,86.0,Mid-Range
P0715,BrandC Stage,Personal Care,BrandD,196.0,377.17,48.03,181.17000000000002,Premium
P0716,BrandB When,Home & Kitchen,BrandD,192.9,380.68,49.33,187.78,Premium
P0717,BrandD Executive,Apparel,BrandB,85.49,147.9,42.2,62.41000000000001,Budget
P0718,BrandC Huge,Home & Kitchen,BrandB,44.17,73.4,39.82,29.230000000000004,Budget
P0719,BrandC Figure,Home & Kitchen,BrandB,196.36,330.88,40.66,134.51999999999998,Premium
P0720,BrandB Fill,Home & Kitchen,BrandA,153.35,246.29,37.74,92.94,Mid-Range
P0721,BrandD Plan,Home & Kitchen,BrandD,162.62,255.39,36.32,92.76999999999998,Mid-Range
P0722,BrandA Part,Personal Care,BrandB,15.35,17.67,13.13,2.320000000000002,Budget
P0723,BrandC Realize,Apparel,BrandC,138.26,170.31,18.82,32.05000000000001,Mid-Range
P0724,BrandA Theory,Home & Kitchen,BrandB,151.95,171.56,11.43,19.610000000000014,Mid-Range
P0725,BrandD Executive,Electronics,BrandB,149.77,240.4,37.7,90.63,Mid-Range
P0726,BrandB Station,Home & Kitchen,BrandA,185.66,268.98,30.98,83.32000000000002,Mid-Range
P0727,BrandC Across,Electronics,BrandD,150.02,192.44,22.04,42.41999999999999,Mid-Range
P0728,BrandD Program,Apparel,BrandC,152.25,242.37,37.18,90.12,Mid-Range
P0729,BrandB Modern,Apparel,BrandC,92.52,183.66,49.62,91.14,Mid-Range
P0730,BrandA Actually,Apparel,BrandB,148.34,179.11,17.18,30.77000000000001,Mid-Range
P0731,BrandA Ok,Personal Care,BrandC,113.54,138.18,17.83,24.64,Budget
P0732,BrandC Happen,Electronics,BrandC,95.93,186.46,48.55,90.53,Mid-Range
P0733,BrandA Soon,Apparel,BrandC,121.39,218.05,44.33,96.66000000000001,Mid-Range
P0734,BrandC Apply,Personal Care,BrandC,19.21,33.37,42.43,14.159999999999997,Budget
P0735,BrandB Eat,Apparel,BrandA,158.32,196.86,19.58,38.54000000000002,Mid-Range
P0736,BrandD Participant,Electronics,BrandC,48.13,62.18,22.6,14.049999999999997,Budget
P0737,BrandC Apply,Home & Kitchen,BrandD,62.25,121.72,48.86,59.47,Budget
P0738,BrandD Market,Electronics,BrandA,135.44,203.31,33.38,67.87,Mid-Range
P0739,BrandB Fine,Electronics,BrandC,79.37,144.18,44.95,64.81,Budget
P0740,BrandA Office,Personal Care,BrandC,110.35,149.47,26.17,39.120000000000005,Budget
P0741,BrandC Maybe,Personal Care,BrandD,13.55,25.86,47.6,12.309999999999999,Budget
P0742,BrandB Goal,Home & Kitchen,BrandA,189.9,237.5,20.04,47.599999999999994,Mid-Range
P0743,BrandA Whatever,Electronics,BrandB,135.72,243.78,44.33,108.06,Mid-Range
P0744,BrandD Church,Electronics,BrandB,109.86,190.33,42.28,80.47000000000001,Mid-Range
P0745,BrandD Generation,Electronics,BrandB,9.63,16.81,42.71,7.179999999999998,Budget
P0746,BrandA Clear,Electronics,BrandA,15.58,28.27,44.89,12.69,Budget
P0747,BrandA Development,Apparel,BrandC,84.49,127.24,33.6,42.75,Budget
P0748,BrandD Traditional,Personal Care,BrandC,8.29,14.14,41.37,5.850000000000001,Budget
P0749,BrandA Commercial,Electronics,BrandA,141.67,165.09,14.19,23.420000000000016,Mid-Range
P0750,BrandA Thus,Home & Kitchen,BrandC,123.28,166.84,26.11,43.56,Mid-Range
P0751,BrandD Receive,Personal Care,BrandD,165.31,186.43,11.33,21.120000000000005,Mid-Range
P0752,BrandB Teacher,Apparel,BrandB,150.62,273.69,44.97,123.07,Mid-Range
P0753,BrandC Dinner,Apparel,BrandC,137.07,263.55,47.99,126.48000000000002,Mid-Range
P0754,BrandC Natural,Electronics,BrandB,29.03,32.06,9.45,3.030000000000001,Budget
P0755,BrandD Ago,Electronics,BrandC,45.96,81.22,43.41,35.26,Budget
P0756,BrandC Once,Apparel,BrandD,181.6,338.92,46.42,157.32000000000002,Premium
P0757,BrandB Plant,Apparel,BrandB,48.05,88.95,45.98,40.900000000000006,Budget
P0758,BrandB Film,Electronics,BrandB,135.84,218.78,37.91,82.94,Mid-Range
P0759,BrandA Summer,Personal Care,BrandA,61.68,71.59,13.84,9.910000000000004,Budget
P0760,BrandA Create,Apparel,BrandD,190.55,270.85,29.65,80.30000000000001,Mid-Range
P0761,BrandB Around,Electronics,BrandC,125.81,240.31,47.65,114.5,Mid-Range
P0762,BrandC Opportunity,Personal Care,BrandD,69.03,116.9,40.95,47.870000000000005,Budget
P0763,BrandB Suddenly,Home & Kitchen,BrandC,191.94,240.27,20.11,48.33000000000001,Mid-Range
P0764,BrandC Friend,Apparel,BrandB,143.88,241.25,40.36,97.37,Mid-Range
P0765,BrandC Blood,Home & Kitchen,BrandD,137.52,192.31,28.49,54.78999999999999,Mid-Range
P0766,BrandD Room,Personal Care,BrandD,74.95,103.05,27.27,28.099999999999994,Budget
P0767,BrandA Market,Apparel,BrandA,169.15,316.79,46.61,147.64000000000001,Premium
P0768,BrandB Job,Apparel,BrandC,148.04,246.33,39.9,98.29000000000002,Mid-Range
P0769,BrandA Specific,Electronics,BrandA,163.47,264.99,38.31,101.52000000000001,Mid-Range
P0770,BrandB Piece,Electronics,BrandC,110.98,221.83,49.97,110.85000000000001,Mid-Range
P0771,BrandD Impact,Apparel,BrandC,81.54,155.11,47.43,73.57000000000001,Mid-Range
P0772,BrandC Fast,Apparel,BrandD,102.72,121.36,15.36,18.64,Budget
P0773,BrandC Onto,Electronics,BrandB,170.36,311.06,45.23,140.7,Premium
P0774,BrandB Star,Apparel,BrandD,36.05,58.03,37.88,21.980000000000004,Budget
P0775,BrandB Far,Personal Care,BrandC,12.88,22.99,43.98,10.109999999999998,Budget
P0776,BrandB Scientist,Electronics,BrandC,77.04,87.71,12.17,10.669999999999987,Budget
P0777,BrandB Hair,Home & Kitchen,BrandD,96.59,145.77,33.74,49.18000000000001,Budget
P0778,BrandA News,Electronics,BrandC,25.13,49.55,49.28,24.419999999999998,Budget
P0779,BrandC Recently,Home & Kitchen,BrandB,78.45,113.02,30.59,34.56999999999999,Budget
P0780,BrandA Two,Home & Kitchen,BrandD,194.67,253.19,23.11,58.52000000000001,Mid-Range
P0781,BrandD Notice,Home & Kitchen,BrandC,99.94,153.3,34.81,53.360000000000014,Mid-Range
P0782,BrandA North,Apparel,BrandD,37.29,43.61,14.49,6.32,Budget
P0783,BrandC Thus,Apparel,BrandB,41.45,59.11,29.88,17.659999999999997,Budget
P0784,BrandA Player,Apparel,BrandD,163.18,285.28,42.8,122.09999999999997,Mid-Range
P0785,BrandD Pressure,Personal Care,BrandD,46.09,57.39,19.69,11.299999999999997,Budget
P0786,BrandD Physical,Electronics,BrandB,13.41,21.67,38.12,8.260000000000002,Budget
P0787,BrandB Some,Apparel,BrandA,178.71,220.2,18.84,41.48999999999998,Mid-Range
P0788,BrandB Marriage,Home & Kitchen,BrandB,105.74,154.9,31.74,49.16000000000001,Mid-Range
P0789,BrandA Lot,Home & Kitchen,BrandA,47.24,77.75,39.24,30.509999999999998,Budget
P0790,BrandD Coach,Personal Care,BrandB,47.78,70.22,31.96,22.439999999999998,Budget
P0791,BrandB Key,Apparel,BrandC,37.71,64.75,41.76,27.04,Budget
P0792,BrandD Benefit,Electronics,BrandB,78.75,96.0,17.97,17.25,Budget
P0793,BrandA Mission,Apparel,BrandD,166.17,273.34,39.21,107.16999999999999,Mid-Range
P0794,BrandB Pm,Personal Care,BrandA,176.16,278.03,36.64,101.86999999999998,Mid-Range
P0795,BrandA Especially,Electronics,BrandD,133.58,255.38,47.69,121.79999999999998,Mid-Range
P0796,BrandA Impact,Personal Care,BrandD,77.22,87.96,12.21,10.739999999999995,Budget
P0797,BrandD Fact,Apparel,BrandD,158.96,229.4,30.71,70.44,Mid-Range
P0798,BrandA Establish,Personal Care,BrandB,54.63,97.75,44.11,43.12,Budget
P0799,BrandA Bed,Home & Kitchen,BrandD,55.27,61.07,9.5,5.799999999999997,Budget
P0800,BrandA Customer,Electronics,BrandA,78.13,100.39,22.17,22.260000000000005,Budget
P0801,BrandC Laugh,Personal Care,BrandC,25.78,38.24,32.58,12.46,Budget
P0802,BrandC Others,Home & Kitchen,BrandD,115.11,190.01,39.42,74.89999999999999,Mid-Range
P0803,BrandD She,Apparel,BrandD,112.66,180.46,37.57,67.80000000000001,Mid-Range
P0804,BrandB Theory,Home & Kitchen,BrandD,54.49,74.98,27.33,20.490000000000002,Budget
P0805,BrandC Young,Personal Care,BrandB,171.72,290.78,40.95,119.05999999999997,Mid-Range
P0806,BrandB Way,Personal Care,BrandB,24.55,38.24,35.8,13.690000000000001,Budget
P0807,BrandC Five,Electronics,BrandB,80.88,135.25,40.2,54.370000000000005,Budget
P0808,BrandA Since,Apparel,BrandD,185.54,276.8,32.97,91.26000000000002,Mid-Range
P0809,BrandA Baby,Home & Kitchen,BrandB,77.31,127.42,39.33,50.11,Budget
P0810,BrandD Similar,Personal Care,BrandC,143.76,235.44,38.94,91.68,Mid-Range
P0811,BrandB Window,Personal Care,BrandD,7.09,13.23,46.41,6.140000000000001,Budget
P0812,BrandC Quite,Apparel,BrandA,157.87,246.2,35.88,88.32999999999998,Mid-Range
P0813,BrandB Democratic,Apparel,BrandA,75.15,126.97,40.81,51.81999999999999,Budget
P0814,BrandB Own,Electronics,BrandC,157.04,222.65,29.47,65.61000000000001,Mid-Range
P0815,BrandD Trip,Personal Care,BrandB,105.96,186.83,43.29,80.87000000000002,Mid-Range
P0816,BrandA Want,Electronics,BrandC,146.6,235.03,37.62,88.43,Mid-Range
P0817,BrandC Hand,Home & Kitchen,BrandC,49.13,96.63,49.16,47.49999999999999,Budget
P0818,BrandD Chair,Personal Care,BrandA,55.92,82.0,31.8,26.08,Budget
P0819,BrandA Often,Electronics,BrandC,71.29,85.93,17.04,14.64,Budget
P0820,BrandC House,Home & Kitchen,BrandD,193.38,310.73,37.77,117.35000000000002,Premium
P0821,BrandB Mouth,Home & Kitchen,BrandD,137.91,262.98,47.56,125.07000000000002,Mid-Range
P0822,BrandA Defense,Personal Care,BrandA,55.27,79.83,30.77,24.559999999999995,Budget
P0823,BrandB Power,Apparel,BrandC,85.42,121.11,29.47,35.69,Budget
P0824,BrandA One,Home & Kitchen,BrandB,61.02,89.03,31.46,28.009999999999998,Budget
P0825,BrandC Subject,Electronics,BrandB,97.93,138.88,29.49,40.94999999999999,Budget
P0826,BrandC Rather,Apparel,BrandB,102.3,130.91,21.85,28.61,Budget
P0827,BrandB Argue,Home & Kitchen,BrandB,49.7,92.02,45.99,42.31999999999999,Budget
P0828,BrandC Kitchen,Apparel,BrandA,28.38,33.22,14.57,4.84,Budget
P0829,BrandD Ability,Electronics,BrandA,170.36,244.31,30.27,73.94999999999999,Mid-Range
P0830,BrandC Technology,Personal Care,BrandC,100.71,200.01,49.65,99.3,Mid-Range
P0831,BrandC Away,Personal Care,BrandB,151.28,183.87,17.72,32.59,Mid-Range
P0832,BrandD Number,Personal Care,BrandA,102.98,149.77,31.24,46.790000000000006,Budget
P0833,BrandB Guy,Personal Care,BrandA,141.16,213.73,33.95,72.57,Mid-Range
P0834,BrandA Perhaps,Electronics,BrandB,78.99,94.05,16.01,15.060000000000002,Budget
P0835,BrandC Deep,Home & Kitchen,BrandB,111.97,147.06,23.86,35.09,Budget
P0836,BrandD Big,Home & Kitchen,BrandC,40.86,60.54,32.51,19.68,Budget
P0837,BrandD Wear,Home & Kitchen,BrandC,171.59,231.93,26.02,60.34,Mid-Range
P0838,BrandB Yet,Apparel,BrandD,163.77,286.39,42.82,122.61999999999998,Mid-Range
P0839,BrandB Strategy,Personal Care,BrandD,43.23,78.68,45.06,35.45000000000001,Budget
P0840,BrandB Social,Personal Care,BrandA,39.44,61.12,35.47,21.68,Budget
P0841,BrandC Of,Personal Care,BrandC,53.94,101.01,46.6,47.07000000000001,Budget
P0842,BrandA Group,Personal Care,BrandA,139.66,161.17,13.35,21.50999999999999,Mid-Range
P0843,BrandC Seat,Personal Care,BrandA,92.72,129.92,28.63,37.19999999999999,Budget
P0844,BrandC Player,Home & Kitchen,BrandC,72.11,106.04,32.0,33.93000000000001,Budget
P0845,BrandC Should,Apparel,BrandB,195.98,265.78,26.26,69.79999999999998,Mid-Range
P0846,BrandC Own,Personal Care,BrandD,178.48,257.54,30.7,79.06000000000003,Mid-Range
P0847,BrandC No,Personal Care,BrandB,174.31,292.23,40.35,117.92000000000002,Mid-Range
P0848,BrandC Process,Personal Care,BrandD,170.54,198.54,14.1,28.0,Mid-Range
P0849,BrandB Nice,Home & Kitchen,BrandD,66.13,111.61,40.75,45.480000000000004,Budget
P0850,BrandC Along,Personal Care,BrandC,178.1,321.09,44.53,142.98999999999998,Premium
P0851,BrandC Away,Personal Care,BrandD,37.63,70.32,46.49,32.68999999999999,Budget
P0852,BrandB Stay,Apparel,BrandC,188.39,326.03,42.22,137.64,Premium
P0853,BrandA Since,Apparel,BrandB,82.42,97.75,15.68,15.329999999999998,Budget
P0854,BrandD Role,Electronics,BrandA,155.33,244.11,36.37,88.78,Mid-Range
P0855,BrandA Miss,Electronics,BrandD,125.53,147.61,14.96,22.080000000000013,Budget
P0856,BrandD Occur,Home & Kitchen,BrandB,53.24,72.18,26.24,18.940000000000005,Budget
P0857,BrandB Soon,Apparel,BrandB,10.57,17.94,41.08,7.370000000000001,Budget
P0858,BrandC East,Personal Care,BrandD,195.12,309.56,36.97,114.44,Premium
P0859,BrandC Home,Personal Care,BrandB,194.06,335.31,42.13,141.25,Premium
P0860,BrandB Shake,Personal Care,BrandD,107.07,179.4,40.32,72.33000000000001,Mid-Range
P0861,BrandC Buy,Home & Kitchen,BrandD,110.24,201.1,45.18,90.86,Mid-Range
P0862,BrandD Reveal,Home & Kitchen,BrandC,85.38,105.88,19.36,20.5,Budget
P0863,BrandA Although,Electronics,BrandB,72.06,109.7,34.31,37.64,Budget
P0864,BrandA Charge,Personal Care,BrandD,63.42,113.48,44.11,50.06,Budget
P0865,BrandC On,Apparel,BrandD,111.9,142.08,21.24,30.180000000000007,Budget
P0866,BrandD Use,Personal Care,BrandB,36.84,64.96,43.29,28.11999999999999,Budget
P0867,BrandD Seem,Personal Care,BrandB,56.28,83.3,32.44,27.019999999999996,Budget
P0868,BrandB Need,Home & Kitchen,BrandC,131.45,207.53,36.66,76.08000000000001,Mid-Range
P0869,BrandC Onto,Personal Care,BrandB,171.43,216.72,20.9,45.28999999999999,Mid-Range
P0870,BrandC Accept,Electronics,BrandD,125.46,168.73,25.64,43.269999999999996,Mid-Range
P0871,BrandD Sort,Apparel,BrandC,8.78,10.05,12.64,1.2700000000000014,Budget
P0872,BrandA Range,Apparel,BrandA,60.01,72.76,17.52,12.750000000000007,Budget
P0873,BrandD Begin,Electronics,BrandB,22.59,25.15,10.18,2.5599999999999987,Budget
P0874,BrandB Stop,Home & Kitchen,BrandD,65.76,119.65,45.04,53.89,Budget
P0875,BrandC Worry,Personal Care,BrandA,69.4,129.03,46.21,59.629999999999995,Budget
P0876,BrandB Budget,Electronics,BrandC,156.25,181.91,14.11,25.659999999999997,Mid-Range
P0877,BrandD Both,Apparel,BrandB,179.66,238.06,24.53,58.400000000000006,Mid-Range
P0878,BrandD Bed,Electronics,BrandA,195.05,340.01,42.63,144.95999999999998,Premium
P0879,BrandD Son,Personal Care,BrandB,148.84,168.21,11.52,19.370000000000005,Mid-Range
P0880,BrandD Tv,Electronics,BrandB,97.2,166.53,41.63,69.33,Mid-Range
P0881,BrandC Who,Home & Kitchen,BrandB,127.69,145.31,12.13,17.620000000000005,Budget
P0882,BrandA Worry,Home & Kitchen,BrandD,129.51,165.62,21.8,36.110000000000014,Mid-Range
P0883,BrandA Peace,Apparel,BrandA,51.01,76.04,32.92,25.03000000000001,Budget
P0884,BrandA Management,Apparel,BrandC,119.02,173.32,31.33,54.3,Mid-Range
P0885,BrandB We,Electronics,BrandA,118.31,203.69,41.92,85.38,Mid-Range
P0886,BrandB Her,Home & Kitchen,BrandA,53.5,82.92,35.48,29.42,Budget
P0887,BrandC Determine,Electronics,BrandA,74.33,92.06,19.26,17.730000000000004,Budget
P0888,BrandA One,Apparel,BrandD,50.37,99.91,49.58,49.54,Budget
P0889,BrandC Executive,Personal Care,BrandB,9.16,13.19,30.55,4.029999999999999,Budget
P0890,BrandB In,Home & Kitchen,BrandA,99.63,148.82,33.05,49.19,Budget
